SDG,SDG_Name,Country,Division,DivisionCode,Zila,ZilaCode,Estimate,Unit,Indicator,Source,Year,Definition,Note
2,No Hunger,Bangladesh,Barisal,10,Jhalokati,42,8720,Hectares,Aman Rice (HYV) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under high-yielding variety transplant aman rice. High-yielding variety transplant aman rice is sown late June to mid-August and harvested December to early January. ,SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Jhalokati,42,278,Hectares,Potato (HYV) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under high-yielding variety potato. Potato is planted mid-September to November and harvested mid-January to March.,SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Jhalokati,42,10854,Hectares,Aus Rice (HYV) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under aus high-yielding variety rice. Aus rice is planted mid-March to mid-April and harvested July to August.  ,SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Jhalokati,42,22626,Metric ton,Aus Rice (HYV) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of aus high-yielding variety rice production. Aus rice is planted mid-March to mid-April and harvested July to August.  ,SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Jhalokati,42,0,Metric ton,Potato (Local) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of local potato production. Potato is planted mid-September to November and harvested mid-January to March. ,SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Jhalokati,42,4490,Metric ton,Potato (HYV) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of high-yielding variety potato production. Potato is planted mid-September to November and harvested mid-January to March.,SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Jhalokati,42,58616,Metric ton,Aman Rice (LT) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of aman local transplant rice production. Aman local transplant is planted end June to early September and harvested December to early January. ,SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Jhalokati,42,2510,Metric ton,Aus Rice (Local) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of aus local rice production. Aus rice is planted mid-March to mid-April and harvested July to August. ,SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Jhalokati,42,103,Hectares,Wheat (Total) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under wheat. Wheat is planted in November to December and harvested March to mid-April.  ,SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Jhalokati,42,0,Hectares,Potato (Local) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under local potato. Potato is planted mid-September to November and harvested mid-January to March. ,SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Jhalokati,42,25136,Metric ton,Aus Rice (Total) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of total aus production (local + high-yielding variety). Aus rice is planted mid-March to mid-April and harvested July to August. ,SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Jhalokati,42,0,Hectares,Jute (Total) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under jute. ,SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Jhalokati,42,0,Hectares,Aman Rice (Broadcast) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under local broadcast aman rice. Local broadcast aman rice is sown mid-March to mid-April and harvested mid-November to mid-December. ,SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Jhalokati,42,33249,Metric ton,Boro Rice (Total) Production (Metric ton),Agricultural Yearbook 2017,2017,"Estimate of total boro rice production (local + high-yielding variety + hybrid).  Depending on the variety, boro rice is planted in the winter and harvested in the spring. ",SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Jhalokati,42,8482,Hectares,Boro Rice (HYV) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under boro high-yielding variety. Boro high-yielding variety rice is planted December to mid-February and harvested in mid-April to June.  ,SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Jhalokati,42,28,Hectares,Boro Rice (Local) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under boro local rice. Boro local rice is planted mid-November to mid-January and harvested April to May. ,SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Jhalokati,42,0,Bales,Jute (Total) Production (Bales),Agricultural Yearbook 2017,2017,Estimate of jute production.,SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Jhalokati,42,84,Hectares,Boro Rice (Hybrid) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under hybrid boro rice. Boro hybrid rice is is planted December to mid-February and harvested in mid-April to June. ,SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Jhalokati,42,81058,Metric ton,Aman Rice (Total) Production (Metric ton),Agricultural Yearbook 2017,2017,"Estimate of total aman production (broadcast + high-yielding variety + local transplant). Depending on the variety, aman rice is planted in the spring or summer and harvested in the winter. ",SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Jhalokati,42,0,Metric ton,Aman Rice (Broadcast) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of local broadcast aman rice production. Local broadcast aman rice is sown mid-March to mid-April and harvested mid-November to mid-December.,SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Patuakhali,78,161,Hectares,Boro Rice (Local) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under boro local rice. Boro local rice is planted mid-November to mid-January and harvested April to May. ,SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Patuakhali,78,461,Hectares,Potato (HYV) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under high-yielding variety potato. Potato is planted mid-September to November and harvested mid-January to March.,SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Patuakhali,78,228,Metric ton,Boro Rice (Local) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of boro local rice production. Boro local rice is planted mid-November to mid-January and harvested April to May. ,SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Patuakhali,78,0,Hectares,Potato (Local) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under local potato. Potato is planted mid-September to November and harvested mid-January to March. ,SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Patuakhali,78,923,Hectares,Boro Rice (Total) Area (Hectares),Agricultural Yearbook 2017,2017,"Estimate of land area under boro rice (local + high-yielding variety + hybrid). Depending on the variety, boro rice is planted in the winter and harvested in the spring. ",SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Patuakhali,78,159007,Hectares,Aman Rice (LT) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under aman local transplant rice. Aman local transplant is planted end June to early September and harvested December to early January.  ,SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Patuakhali,78,6899,Metric ton,Potato (Total) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of potato production (high-yielding variety + local). Potato is planted mid-September to November and harvested mid-January to March. ,SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Patuakhali,78,0,Hectares,Aman Rice (Broadcast) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under local broadcast aman rice. Local broadcast aman rice is sown mid-March to mid-April and harvested mid-November to mid-December. ,SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Patuakhali,78,395482,Metric ton,Aman Rice (Total) Production (Metric ton),Agricultural Yearbook 2017,2017,"Estimate of total aman production (broadcast + high-yielding variety + local transplant). Depending on the variety, aman rice is planted in the spring or summer and harvested in the winter. ",SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Patuakhali,78,0,Bales,Jute (Total) Production (Bales),Agricultural Yearbook 2017,2017,Estimate of jute production.,SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Patuakhali,78,2446,Metric ton,Boro Rice (Total) Production (Metric ton),Agricultural Yearbook 2017,2017,"Estimate of total boro rice production (local + high-yielding variety + hybrid).  Depending on the variety, boro rice is planted in the winter and harvested in the spring. ",SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Patuakhali,78,13365,Hectares,Aus Rice (Local) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under aus local rice. Aus rice is planted mid-March to mid-April and harvested July to August.  ,SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Patuakhali,78,205468,Hectares,Aman Rice (Total) Area (Hectares),Agricultural Yearbook 2017,2017,"Estimate of total land area under aman rice (broadcast + high-yielding variety + local transplant). Depending on the variety, aman rice is planted in the spring or summer and harvested in the winter. ",SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Patuakhali,78,0,Metric ton,Aman Rice (Broadcast) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of local broadcast aman rice production. Local broadcast aman rice is sown mid-March to mid-April and harvested mid-November to mid-December.,SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Patuakhali,78,18815,Hectares,Aus Rice (HYV) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under aus high-yielding variety rice. Aus rice is planted mid-March to mid-April and harvested July to August.  ,SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Patuakhali,78,40,Metric ton,Wheat (Total) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of wheat production. Wheat is planted in November to December and harvested March to mid-April. ,SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Patuakhali,78,118280,Metric ton,Aman Rice (HYV) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of high-yielding variety transplant aman rice production. High-yielding variety transplant aman rice is sown late June to mid-August and harvested December to early January. ,SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Patuakhali,78,0,Metric ton,Boro Rice (Hybrid) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of hybrid boro rice production. . Boro hybrid rice is planted December to mid-February and harvested in mid-April to June.  ,SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Patuakhali,78,762,Hectares,Boro Rice (HYV) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under boro high-yielding variety. Boro high-yielding variety rice is planted December to mid-February and harvested in mid-April to June.  ,SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Patuakhali,78,46858,Metric ton,Aus Rice (HYV) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of aus high-yielding variety rice production. Aus rice is planted mid-March to mid-April and harvested July to August.  ,SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Patuakhali,78,66213,Metric ton,Aus Rice (Total) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of total aus production (local + high-yielding variety). Aus rice is planted mid-March to mid-April and harvested July to August. ,SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Patuakhali,78,0,Metric ton,Potato (Local) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of local potato production. Potato is planted mid-September to November and harvested mid-January to March. ,SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Patuakhali,78,0,Hectares,Jute (Total) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under jute. ,SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Patuakhali,78,19355,Metric ton,Aus Rice (Local) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of aus local rice production. Aus rice is planted mid-March to mid-April and harvested July to August. ,SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Patuakhali,78,2218,Metric ton,Boro Rice (HYV) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of boro high-yielding variety rice production. Boro high-yielding variety rice is planted December to mid-February and harvested in mid-April to June. ,SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Patuakhali,78,0,Hectares,Boro Rice (Hybrid) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under hybrid boro rice. Boro hybrid rice is is planted December to mid-February and harvested in mid-April to June. ,SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Patuakhali,78,32180,Hectares,Aus Rice (Total) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under aus rice (local + high-yielding variety). Aus rice is planted mid-March to mid-April and harvested July to August. ,SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Patuakhali,78,6899,Metric ton,Potato (HYV) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of high-yielding variety potato production. Potato is planted mid-September to November and harvested mid-January to March.,SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Patuakhali,78,461,Hectares,Potato (Total) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under potato (local + high-yielding variety). Potato is planted mid-September to November and harvested mid-January to March.,SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Patuakhali,78,46461,Hectares,Aman Rice (HYV) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under high-yielding variety transplant aman rice. High-yielding variety transplant aman rice is sown late June to mid-August and harvested December to early January. ,SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Patuakhali,78,30,Hectares,Wheat (Total) Area (Hectares),Agricultural Yearbook 2017,2017,Estimate of land area under wheat. Wheat is planted in November to December and harvested March to mid-April.  ,SDG 2 Related
2,No Hunger,Bangladesh,Barisal,10,Patuakhali,78,277202,Metric ton,Aman Rice (LT) Production (Metric ton),Agricultural Yearbook 2017,2017,Estimate of aman local transplant rice production. Aman local transplant is planted end June to early September and harvested December to early January. ,SDG 2 Related
